Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.9128339903635567,0.9132720105124835,0.8177836180464302,0.9399912395970215
precision,0.926491646778043,0.9265617548879351,1.0,0.9305993690851735
recall,0.888329519450801,0.8892448512585812,0.6192219679633867,0.9450800915331807
f1,0.9070093457943926,0.9075198505371321,0.764838892029395,0.9377838328792006
sensitivity,0.888329519450801,0.8892448512585812,0.6192219679633867,0.9450800915331807
specificity,0.9353212935741285,0.9353212935741285,1.0,0.9353212935741285
latency_ms,0.08918337794808093,0.07108424350038411,0.06832180449276497,0.2354098891042274
tamper_resistance,0.8715,0.87,0.604,0.92
detection_rate,0.888329519450801,0.8892448512585812,0.6192219679633867,0.9450800915331807
throughput_sps,11212.851800502116,14067.815183186078,14636.615754285243,4247.909906440895
true_positives,1941,1943,1353,2065
true_negatives,2227,2227,2381,2227
false_positives,154,154,0,154
false_negatives,244,242,832,120
