Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.9128339903635567,0.9132720105124835,0.8188786684187472,0.9399912395970215
precision,0.926491646778043,0.9265617548879351,1.0,0.9305993690851735
recall,0.888329519450801,0.8892448512585812,0.6215102974828375,0.9450800915331807
f1,0.9070093457943926,0.9075198505371321,0.7665819926615862,0.9377838328792006
sensitivity,0.888329519450801,0.8892448512585812,0.6215102974828375,0.9450800915331807
specificity,0.9353212935741285,0.9353212935741285,1.0,0.9353212935741285
latency_ms,0.08801989945935097,0.05948888174651017,0.06697295895282813,0.23048335504385656
tamper_resistance,0.8725,0.8675,0.596,0.931
detection_rate,0.888329519450801,0.8892448512585812,0.6215102974828375,0.9450800915331807
throughput_sps,11361.067282993392,16809.863803813452,14931.399413072699,4338.708102412511
true_positives,1941,1943,1358,2065
true_negatives,2227,2227,2381,2227
false_positives,154,154,0,154
false_negatives,244,242,827,120
