Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.9128339903635567,0.9132720105124835,0.8201927288655279,0.9399912395970215
precision,0.926491646778043,0.9265617548879351,1.0,0.9305993690851735
recall,0.888329519450801,0.8892448512585812,0.6242562929061785,0.9450800915331807
f1,0.9070093457943926,0.9075198505371321,0.7686672302056917,0.9377838328792006
sensitivity,0.888329519450801,0.8892448512585812,0.6242562929061785,0.9450800915331807
specificity,0.9353212935741285,0.9353212935741285,1.0,0.9353212935741285
latency_ms,0.09090092116367175,0.060059133455307404,0.06718077891446288,0.23453714969750303
tamper_resistance,0.8765,0.8715,0.597,0.933
detection_rate,0.888329519450801,0.8892448512585812,0.6242562929061785,0.9450800915331807
true_positives,1941,1943,1364,2065
true_negatives,2227,2227,2381,2227
false_positives,154,154,0,154
false_negatives,244,242,821,120
