Metric,ZKP Framework,Regex Baseline,LLM Simulator,Ensemble
accuracy,0.9128339903635567,0.9132720105124835,0.8212877792378449,0.9399912395970215
precision,0.926491646778043,0.9265617548879351,1.0,0.9305993690851735
recall,0.888329519450801,0.8892448512585812,0.6265446224256292,0.9450800915331807
f1,0.9070093457943926,0.9075198505371321,0.7703995498030388,0.9377838328792006
sensitivity,0.888329519450801,0.8892448512585812,0.6265446224256292,0.9450800915331807
specificity,0.9353212935741285,0.9353212935741285,1.0,0.9353212935741285
latency_ms,0.09095924651471346,0.060319848296624554,0.06859400686964987,0.2375072520185446
tamper_resistance,0.8745,0.869,0.5935,0.923
detection_rate,0.888329519450801,0.8892448512585812,0.6265446224256292,0.9450800915331807
throughput_sps,10993.934518116761,16578.291030880446,14578.533105673703,4210.397752073354
true_positives,1941,1943,1369,2065
true_negatives,2227,2227,2381,2227
false_positives,154,154,0,154
false_negatives,244,242,816,120
